'	2374|2381|2387
1830	2375
1831	2375
1833	2375
1834	2375
1836	2374
1837	2375
1838	2375
1839	2375
184	2374
1840	2375
1842	2386
1843	2372
1846	2374
1848	2375
185	2374
1850	2375|2379
1850s	2375
1851	2375
1852	2374|2375
1857	2374|2375
1858	2374
186	2374
1860	2372|2375
1861	2374|2375
1863	2372
1864	2374
187	2374
1870	2374|2375
1871	2389
1872	2372|2375
1873	2375|2389
1875	2375
1876	2372
1877	2373
188	2374
1880	2374|2375
1881	2373|2374
1884	2386
1885	2372
1886	2372|2375
1888	2372|2373
1889	2373|2374
189	2374
1890	2373|2374|2375|2388
1890s	2388
1891	2373|2388
1892	2374|2388
1893	2372|2388
1894	2373|2374|2375|2388
1895	2375|2382|2388
1896	2374|2375|2388
1897	2375|2386|2388
1898	2371|2373|2374|2388
1899	2373|2388
18million	2387
18th	2372|2375|2386
18th-century	2372
19	2373|2374|2375|2376|2380|2381|2386|2387|2388
190	2374|2381|2382
1900	2374|2375|2388
1900s	2388
1901	2372|2373|2375|2386|2388
1902	2373|2388
1903	2373|2374|2388
1904	2373|2374|2388
1904-10-11	2373
1905	2375|2388
1906	2388
1907	2375|2388
1908	2373|2375|2388
1909	2375|2388
191	2374
1910	2375|2388
1910-1926	2388
1910s	2388
1911	2374|2388
1912	2373|2374|2388|2389
1913	2373|2375|2388
1914	2373|2374|2375|2388
1915	2374|2388
1916	2374|2375|2388
1917	2373|2388
1918	2388
1919	2388
192	2373|2374
1920	2372|2375|2388
1920s	2375|2382|2386|2388
1921	2375|2388
1921-1930	2375
1922	2374|2375|2386|2388
1922-2001	2374
1923	2373|2388
1924	2372|2382|2388
1925	2373|2388
1926	2373|2375|2388
1927	2373|2375|2388
1927-1937	2388
1928	2372|2373|2375|2386|2388
1929	2373|2375|2388
1929-1959	2388
193	2374|2376|2381
1930	2373|2375|2382|2388
1930s	2373|2375|2382|2388|2389
1931	2373|2375|2388
1932	2373|2374|2388
1933	2382|2386|2388
1934	2373|2374|2375|2382|2388
1935	2373|2388
1936	2373|2375|2388
1937	2374|2388
1938	2373|2382|2386|2388
1939	2373|2374|2382|2386|2388
194	2374
1940	2375|2376|2382|2388
1940-1946	2388
1940s	2373|2374|2382|2388
1941	2373|2375|2388
1941-1945	2374
1942	2388
1943	2373|2388
1944	2374|2382|2388
1945	2375|2388
1945-01-01	2374
1945-2000	2374
1946	2373|2374|2375|2388
1947	2373|2374|2382|2388
1947-1953	2388
1948	2373|2374|2375|2382|2388
1949	2372|2373|2376|2382|2386|2388
195	2374|2375
1950	2373|2375|2382|2386|2388
1950s	2373|2381|2382|2386|2387|2388
1951	2373|2375|2382|2388
1952	2388
1953	2373|2374|2388
1954	2373|2382|2386|2388
1954-1972	2388
1955	2373|2375|2382|2386|2388
1956	2373|2382|2386|2388
1957	2382|2388
1958	2373|2379|2388
1959	2373|2382|2388
1959-1962	2388
196	2374
1960	2373|2374|2375|2378|2382|2388
1960s	2373|2374|2380|2382|2386|2388|2389
1961	2373|2374|2388
1962	2373|2384|2388
1963	2373|2376|2382|2388
1964	2373|2375|2382|2384|2386|2388
1965	2373|2382|2388|2389
1966	2373|2382|2388
1967	2372|2373|2374|2382|2388
1968	2373|2374|2388
1969	2372|2374|2388
197	2374
1970	2373|2374|2375|2376|2382|2386|2388|2389
1970s	2373|2374|2375|2380|2381|2382|2386|2388
1971	2376|2381|2382|2386|2388|2389
1972	2382|2386|2388
1973	2374|2388
1973-1982	2388
1974	2373|2382|2386|2388
1975	2374|2375|2382|2388|2389
1975-1979	2372
1976	2373|2374|2388
1977	2374|2375|2382|2388
1977-03-03	2374
1978	2373|2374|2386|2388
1978-05-02	2374
1978-06-08	2374
1979	2373|2375|2379|2382|2386|2387|2388|2389
198	2374
1980	2373|2375|2380|2382|2384|2388
1980s	2373|2374|2375|2380|2381|2382|2383|2386|2387|2388
1981	2374|2382|2388
1981-2010	2375
1982	2373|2382|2384|2387|2388
1982-06-03	2384
1983	2374|2376|2382|2387|2388
1983-1985	2388
1984	2375|2382|2386|2387|2388
1985	2374|2375|2376|2382|2384|2387|2388
1986	2371|2374|2376|2386|2387|2388
1986-1987	2388
1987	2371|2374|2376|2379|2387|2388
1988	2373|2374|2375|2376|2382|2384|2387|2388
1988-1989	2388
1989	2373|2374|2375|2381|2382|2386|2387|2388
1989-07-29	2374
199	2374
1990	2373|2375|2381|2382|2387|2388|2389
1990-10-16	2373
1990s	2373|2375|2380|2382|2383|2386|2387|2388
1991	2373|2375|2381|2387|2388
1992	2371|2373|2375|2376|2381|2382|2387|2388
1993	2373|2374|2375|2381|2382|2384|2387|2388
1994	2374|2375|2382|2387|2388
1995	2374|2377|2381|2382|2387|2388|2389
1995's	2387
1996	2374|2379|2382|2385|2388|2389
1996-07-07	2388
19960707	2388
1997	2372|2373|2374|2375|2376|2377|2378|2379|2381|2382|2387|2388
1998	2374|2375|2378|2379|2381|2382|2388
1999	2373|2374|2375|2376|2379|2382|2385|2387|2388
1999-02-08	2373
1999-05-19	2374
1999-2006	2375
19990208003842	2373
19th	2372|2374|2375|2377|2379|2386|2389
19th-early	2372
1D	2384
1Gallery	2374
1st	2374|2379|2387
2	2371|2372|2373|2374|2375|2376|2377|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2389|2390
2-	2376
2-0	2388
2-1	2388
2-26-10	2386
2-Digit	2379
2-design	2376
2-designs	2376
2-hour	2375
20	2373|2374|2375|2376|2377|2380|2381|2386|2387|2388|2389
200	2373|2374|2375|2380|2381|2386|2388|2389
2000	2371|2375|2379|2380|2381|2382|2385|2386|2388
2000-2010	2374
2000-Fall	2374
20000	2373
2000s	2380|2382|2383|2387|2388
2000sDecadeChartsalbums	2380
2001	2371|2373|2374|2375|2378|2379|2380|2385|2387|2388
2001-07-26	2374
2001-11-01	2374
2002	2373|2374|2375|2377|2380|2381|2382|2387|2388|2390
2002-02-26	2380
2003	2373|2374|2375|2376|2377|2380|2381|2382|2386|2387|2388
2003-albumes-1-parte	2380
20030407-0000	2380
2004	2373|2374|2375|2377|2378|2380|2381|2385|2386|2387|2388
2004-01-25	2374
2004-06-01	2375
2004-11-22	2374
2004_20	2380
2005	2373|2374|2375|2376|2377|2378|2380|2381|2382|2384|2385|2386|2387|2388|2390
2005's	2387
2005-05-29	2375
2005-10-05	2375
2005-2010	2374
20050529-H5-00	2375
2006	2373|2374|2375|2378|2380|2381|2382|2384|2385|2386|2387|2388
2006-03-07	2374
2006-03-14	2375
2006-08-10	2374
2006-08-19	2375
2006-10-13	2375
2006-10-28	2375
2006-11-16	2375
2006-11-23	2375
2006-11-24	2375
2006-11-28	2374
2006-12-03	2374
2006-12-05	2375
2006-12-07	2374
2006-12-13	2375
2006-12-24	2375
20061028014238	2375
2007	2371|2373|2374|2375|2376|2377|2380|2381|2384|2385|2386|2387|2388|2390
2007's	2387
2007-01-27	2381
2007-03-06	2385
2007-04-01	2374
2007-04-29	2374
2007-05-03	2375
2007-06-05	2374
2007-08-01	2381
2007-08-03	2381
2007-09-12	2374
2007-09-19	2374
2007-09-24	2374
2007-09-25	2374|2375
2007-10-	2374
2007-10-25	2375
2007-10-30	2374
2007-11-29	2374
20070605140310	2374
20070611135632	2381
20070826092448	2386
20070930200903	2381
2008	2371|2373|2374|2375|2378|2380|2381|2382|2384|2385|2386|2387|2388|2389
2008-01-09	2381
2008-01-14	2374
2008-01-31	2375
2008-02-21	2374
2008-02-27	2374
2008-03-11	2374
2008-03-27	2381
2008-06-22	2388
2008-08-06	2380
2008-09-21	2374
2008-11-15	2375
2008-11-16	2375
2008-12-26	2374
2008-12-27	2375
20080201043432	2381
20080221061844	2374
20080616120530	2375
20081227	2375
2009	2372|2373|2374|2375|2380|2381|2384|2385|2386|2387|2388
2009-02-16	2381
2009-05-02	2375
2009-05-05	2371|2375
2009-05-22	2374
2009-06-08	2378
2009-06-28	2374
2009-07-01	2375
2009-07-18	2380
2009-08-12	2374
2009-10-02	2374
2009-10-13	2374
2009-10-15	2374
2009-10-26	2374
2009-11-22	2374
2009-12-31	2373
20090106135608	2375
20091222051818	2375
201	2374|2381
2010	2374|2375|2377|2380|2381|2384|2385|2386|2387|2388
2010-01-06	2375
2010-01-26	2375
2010-02-22	2374
2010-03-11	2374
2010-03-23	2374
2010-03-28	2374
2010-04-15	2374
2010-04-18	2374
2010-06-21	2375
2010-08-06	2375
2010-08-15	2380
2010-10-07	2374
2010-10-29	2374
2010-10-30	2374
2010-11-09	2374
2010-11-17	2374
2010-12-09	2381
2010-12-12	2374
2010-12-29	2374
2010-enrollment_ethnicity	2374
20100	2380
2010a	2374
2010s	2380|2382|2387|2388
2011	2372|2373|2374|2375|2380|2381|2384|2385|2386|2387|2388
2011-03-01	2374
2011-03-25	2374
2011-04-01	2374
2011-04-11	2374
2011-04-12	2374
2011-04-13	2374
2011-04-14	2374
2011-04-15	2374
2011-04-16	2374
2011-04-17	2374
2011-04-18	2374
2011-05-03	2374
2011-05-04	2374
2011-06-10	2374
2011-06-17	2374
2011-06-20	2374
2011-06-25	2374
2011-06-28	2374
2011-09-05	2374
2011-09-22	2374
2011-11-22	2374
2011-12	2374
2011-12-19	2375
20110102142128	2375
20110706084844	2380
2012	2371|2372|2373|2374|2375|2376|2377|2378|2380|2381|2383|2385|2386|2387|2388
2012-0-29	2380
2012-02-10	2380
2012-02-24	2375
2012-04-29	2382
2012-05-28	2380
2012-06-02	2380
2012-06-06	2374
2012-07-31	2375|2381
2012-09-01	2375
2012-09-26	2375
2012-10-25	2373
2012-10-27	2381
2012-11-16	2375
2012-13	2374
2012-2013	2374
2012NCSEPublicTablesEndowmentMarketValuesFinalJanuary232013	2374
2013	2372|2373|2374|2375|2378|2379|2380|2381|2382|2383|2384|2385|2386|2387|2388|2389|2390
2013-01-06	2375
2013-01-12	2374
2014	2381
2015	2374
2016	2374
201_	2381
202	2374
2020	2386
203	2372|2374
2030	2374
204	2374
205	2374
20526	2374
205601394	2381
206	2374
207	2373|2374
208	2374
209	2373|2374
20ALBUMES	2380
20Astor	2374
20Away	2380
20By	2374
20InstitutionC	2374
20Level	2372
20Library	2374
20Low	2374
20Me'	2380
20Parent	2374
20Project	2372
20States	2374
20Steps	2374
20Stories	2374
20Success	2374
20University	2374
20Waldorf	2374
20all	2374
20at	2374
20by	2374
20columbia	2374
20corporation	2373
20epic	2373
20headcount	2374
20law	2374
20million	2387
20okeh	2373
20recording	2373
20school	2374
20th	2372|2374|2375|2379|2387|2389
20th-Century	2374
20with	2380
21	2373|2374|2375|2376|2378|2380|2381|2383|2385|2387
210	2374|2375
211	2374
212	2373|2374
213	2373|2374
214	2374|2387
215	2374
2153	2386
216	2374
217	2374|2375
218	2374
219	2374
21gas	2374
21st	2375|2386
22	2373|2374|2375|2376|2380|2381|2382|2387|2388
220	2374
221	2374
222	2374
2226	2381
223	2374|2375
224	2374
225	2374
226	2374
227	2374
228	2374
229	2374|2375
22Come	2380
22columbia	2373
22million	2387
22mitch	2373
23	2373|2374|2375|2376|2378|2380|2381|2385|2386|2387
230	2374
231	2374
23146	2374
232	2374
233	2374
2337998	2388
234	2374
235	2374
236	2374
237	2374|2375
23790	2380
238	2374
239	2374
23rd	2381
24	2373|2374|2375|2376|2378|2380|2381|2386|2387
24-hour	2381
240	2374|2375|2380
241	2374
242	2374
2423	2374
243	2374
244	2374
245	2374
246	2374
247	2374
248	2374
249	2374|2381
25	2373|2374|2375|2376|2379|2380|2381|2386|2387|2389
250	2374|2375
251	2374
252	2374
2520Away	2380
2520Me	2380
2520with	2380
253	2374
254	2374
255	2374
256	2374
257	2374
258	2374
259	2374
26	2373|2374|2375|2376|2380|2381|2385|2386|2387|2388
26-1	2379
26-acre	2374
260	2374|2387
261	2374
262	2374|2376
263	2373|2374
2635	2384
264	2374
265	2374
266	2374
267	2374
268	2374
269	2374
27	2373|2374|2375|2376|2380|2381|2385|2386|2387|2388
270	2374|2375
271	2374
2716	2374
272	2374
273	2374
274	2374|2375
275	2374|2375
276	2374
277	2374|2387
278	2374
279	2374
27m	2387
27million	2387
27th	2387
28	2372|2373|2374|2375|2376|2380|2381|2387|2388
280	2374
281	2374
282	2374
283	2374
285	2372
28675	2387
287861	2380
28The_Jacksons_tour	2388
29	2373|2374|2375|2376|2380|2381|2384|2386|2387|2388
29-columbus-museum-of-art	2375
290	2375
291	2386
2951	2374
295563	2387
299	2374
29th	2375
2B	2373
2CNorah	2380
2ORAUJr_C9KCqQHl24HoCg	2373
2a-1	2376
2hTyfurOH8AC	2379
2n	2376|2379
2n-1	2376
2n-set	2376
2nd	2376|2379|2387
2waytraffic	2373
3	2371|2372|2373|2374|2375|2376|2377|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2389|2390
3-	2376
3-540-61341-2	2377
3-540-71132-5	2377
3-designs	2376
30	2373|2374|2375|2378|2380|2381|2383|2387|2388
300	2374|2387
300-3	2373
3000	2371|2380|2381
30000	2373
301	2375
302	2375
303	2374|2375
306	2375
30614	2374
30manh	2374
30th	2373
31	2371|2373|2374|2375|2379|2380|2381|2387|2388
310	2381
310-313	2372
3100001	2374
312188	2374
315	2375
316	2375
318	2381
32	2373|2374|2375|2376|2380|2381|2387|2388
32-channel	2373
3231852	2374
324	2388
32601	2373
326568	2387
327	2375
32nd	2375
33	2373|2374|2375|2380|2381|2387
330	2387
3304-qfrom-estonia-to-leoniaq-the-record-23-april-2008	2374
331	2375|2376
333	2376
34	2373|2374|2375|2380|2381|2386|2387
344-350	2379
345	2375|2381
347	2388
348	2374
3480049	2387
34th	2375
35	2373|2374|2375|2376|2380|2381|2387|2388
3500	2375
351	2375
35m	2387
35th	2388
36	2373|2374|2375|2380|2381|2387
360	2373|2380
360-sound-celebrates-columbia-records-125th-anniversary	2373
362	2388
363	2388
36565	2375
36th	2375
37	2371|2373|2374|2375|2380|2381|2387
370	2375
375	2375
37th	2380
38	2373|2374|2375|2376|2380|2381|2388
382	2388
383	2375
3858	2375
38th	2375
39	2373|2374|2375|2380|2381
39-18000	2375
39049	2375
391	2375
393	2374
399	2375
3A	2374
3D	2382
3F	2375
3M's	2373
3m	2376
3net	2373
3rd	2371|2379
4	2371|2372|2373|2374|2375|2376|2377|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2389
40	2373|2374|2375|2376|2380|2381|2386|2387|2388
400	2374|2376|2387|2388
400-foot	2374
40000	2373
4002	2381
400m	2374
409	2388
41	2373|2374|2375|2380|2381|2388
410	2387
417	2379
42	2373|2374|2375|2380|2381|2388
420	2388
43	2373|2374|2375|2378|2380|2381|2386|2388
43085	2375
43119	2375
431835	2387
43201	2375
43202	2375
43203	2375
43204	2375
43205	2375
43206	2375
43207	2375
43209	2375
43210	2375
43211	2375
43212	2375
43213	2375
43214	2375
43215	2375
43216	2375
43217	2375
43218	2375
43219	2375
43220	2375
43221	2375
43222	2375
43223	2375
43224	2375
43226	2375
43227	2375
43228	2375
43229	2375
43230	2375
43231	2375
43232	2375
43234	2375
43235	2375
43236	2375
433-440	2371
434	2375
435	2375
436	2387
44	2373|2374|2375|2377|2380|2381|2388
440	2388
440934-_Daily_Show_Colbert_Report_To_Ring_In_2010_In_HD	2381
445	2388
446	2379
45	2373|2374|2375|2380|2381|2387
450	2371|2375|2389
45cat	2373
45s	2373
45th	2380
46	2371|2373|2374|2375|2380|2381|2388
460888-Comedy_Central_Flips_With_New_Logo	2381
464	2375
47	2373|2374|2375|2376|2380|2381|2388
470	2375
471	2375
474613	2380
477	2387
48	2373|2374|2375|2376|2380|2381|2382|2386|2387
480i	2381
49	2373|2374|2375|2376|2380|2381|2388
49035	2387
492	2388
496	2376
497	2376
49th	2374
4a	2376
4a-1	2376
4th	2371|2375|2387
5	2371|2372|2373|2374|2375|2376|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2389
5-0	2388
5-2	2388
5-3	2388
50	2373|2374|2375|2380|2381|2387|2388|2389
500	2373|2374|2375|2386|2387
500-greatest-albums-of-all-time-19691231	2373
500-year	2375
503	2376
508314150	2377
5094231	2386
50History7158	2374
50th	2388
51	2374|2375|2380|2381|2388
510	2387
511	2375|2388
511687820	2389
512	2376
515180	2374
518064681	2388
52	2374|2375|2376|2380|2381|2387|2388
526239139	2376
526449375	2371
5295	2374
52nd	2373
52nd-busiest	2375
53	2373|2374|2375|2380
530	2376|2387
532265982	2385
533150662	2384
534	2375
534553064	2378
535565196	2381
536	2375
536136483	2380
536224091	2372
537092489	2390
537353219	2383
537659970	2386
537695976	2387
537818458	2382
537918994	2374
538000213	2375
538035580	2379
538072034	2373
539	2375|2387
54	2371|2374|2375|2380|2388
540	2371
545	2371
5476	2374
55	2374|2375|2380|2381|2387|2388
550	2371|2388
554	2375
555	2388
556	2375
56	2374|2375|2380|2386
560	2374|2375
562	2375
564	2375
568	2374
57	2374|2375|2380|2390
5706	2386
573	2381
577	2375|2376|2387
578-579	2376
579	2376
58	2373|2374|2375
580	2376
589	2378
58th	2373
59	2374|2375|2381|2387
598	2371
5th	2371|2375
6	2371|2372|2373|2374|2375|2376|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2389
60	2373|2374|2375|2380|2387|2389
60-acre	2374
60-mile	2375
600	2374|2378|2387
600m	2374
602	2375
60463	2380
606	2374
60616	2388
60minutes	2380
60th	2377
60trivia	2373
61	2371|2374|2375|2387
610	2375
614	2375
619	2376
62	2374|2375|2376
620	2376
6229007	2387
624	2375
627083	2384
63	2374|2375|2376|2379
630	2374
631	2386
632	2371|2375
63361	2388
63361Coordinates	2388
634	2374
6385761	2387
63m	2387
64	2374|2375|2386
647	2375
65	2373|2374|2375|2376|2387
652	2376
654	2374
655	2376
657	2376
658	2375|2376
659	2375
66	2374|2375
66000550	2374
669	2376
67	2374|2375|2387
670	2375
672	2374|2387
677	2375
679	2378
68	2374|2375
69	2374|2375
690	2381
695	2388
6th	2371|2379
7	2371|2372|2373|2374|2375|2376|2379|2380|2381|2384|2385|2386|2387|2388|2390
70	2373|2374|2375|2384
700	2375|2387
7010962	2374
705	2375
708	2375
71	2374|2375
711	2375
72	2374|2375|2388
720	2387
721-746	2379
7243	2380
73	2374|2375
730	2387
734	2371
74	2374|2375|2376|2387
740	2387
747	2387
75	2371|2373|2374|2375|2376|2380
750	2373|2380|2387|2388
76	2374|2375|2386
762	2371
77	2373|2374|2375|2388
770	2380
771-778	2379
776	2380
78	2373|2374|2375
78-rpm	2373
787	2375
78s	2373
79	2374|2375|2387
791871	2374
797	2375
799	2373
7Ecurmus	2374
7IZ_-YerLt0C	2373
7iIEAAAAMBAJ	2373
7th	2375
7th-largest	2375
8	2371|2372|2373|2374|2375|2376|2379|2380|2381|2384|2385|2386|2387|2388
80	2374|2375|2378|2380
800	2371|2374|2387
8075	2374
81	2374|2375
818	2386
8191093	2374
82	2374|2375|2380|2387
820	2375
82067	2380
827	2373
829	2374
83	2374|2375
830	2387
83167	2388
836	2375
84	2373|2374|2375
840	2387
842406	2374
8440445	2374
85	2374|2375
850	2379|2386
858	2375
86	2374|2375|2388
860	2374
87	2374|2375|2388
871	2375
877	2375
88	2374|2375|2388
880	2375|2380
882	2375
89	2374|2375
890	2387
897	2375
8th	2371|2375|2387
9	2371|2372|2373|2374|2375|2376|2379|2380|2381|2383|2384|2385|2386|2387|2388
90	2373|2374|2375|2376
90-minute	2381
900	2387
901	2375
902	2375
91	2374|2375
910	2375
911	2381
913146	2381
9171	2374
92	2374|2375
920	2375
9229594	2380
923	2374
93	2374|2375
931	2388
934	2374
94	2373|2374|2375|2379
940	2387
95	2374|2375
950	2374
951	2388
952	2375
96	2374|2375|2384|2386
96194	2374
965	2375
97	2371|2374|2375|2387|2388
978-0-393-30302-5	2375
978-0-415-29139-2	2386
978-0-517-06634-8	2373
978-0-521-44432-3	2376
978-0-674-02266-9	2386
978-0-7637-2884-7	2375
978-0-7641-6005-9	2375
978-0-7868-6859-9	2373
978-0-87930-817-9	2373
978-0-9548896-0-9	2375
978-1-402-00260-2	2379
978-1-4331-0123-6	2375
978-1-4419-0599-4	2377
978-1-55608-010-4	2379
978-1-56025-572-7	2386
978-1-56097-780-3	2386
978-1-59420-009-0	2374
978-1-888054-38-5	2386
9780252034527	2374
9780743226714	2374
9780802713742	2374
98	2374|2375|2388
983	2375
983Coordinates	2375
99	2374|2375|2387|2388
997	2375
9C0DE3DE103BE533A25757C2A96E9C94619ED7CF	2374
9F0CE5D9113AF935A35751C0A965958260	2374
9th	2375
9th-6th	2371
A	2371|2372|2373|2374|2375|2376|2377|2378|2379|2380|2381|2382|2384|2385|2386|2387|2388|2390
A-1	2373
A-side	2387
A1	2375
A4-size	2386
AA	2388
AAA	2388
