'	984|986|1004|1026
0-415-19399-0	1012
0-415-92038-8	1012
0-415-92179-1	1011
0-415-96690-6	1012|1014
0-521-46038-7	1018
0-534-40653X	1015
0-632-02011-3	1018
0-634-01430-7	1004
0-643-05115-5	1027
0-646-11917-6	985|1004
0-684-80631-2	1012
0-691-01633-X	1018
0-691-03343-9	1015
0-7136-6933-0	1018
0-7153-5995-9	1026
0-7167-2415-4	1018
0-7167-3520-2	1015
0-7190-7770-2	1026
0-7503-0287-9	1012
0-7535-0003-5	982
0-7657-6058-4	1020
0-7864-2770-1	1012
0-7876-2546-9	1012
0-7914-3273-4	1011
0-8018-5755-4	1015
0-8018-6763-0	1018
0-8018-7165-4	1011
0-8018-7813-6	1011
0-8027-1562-1	984
0-8028-4081-7	1011
0-8028-4232-1	1011
0-8028-4234-8	1011
0-8028-4680-7	1012
0-8050-1952-9	1018
0-8053-1940-9	1015
0-8053-7146-X	1015
0-8078-2733-9	1011
0-8129-2671-4	1011
0-8129-2790-7	1011
0-8160-4253-5	1012
0-8230-7534-6	987
0-8230-7677-6	993
0-8230-7695-4	993
0-8254-2355-4	1011
0-8254-3070-4	1011
0-8254-3072-0	1011
0-8276-0647-8	1011
0-8283-1957-X	1004
0-8299-2041-2	1023
0-8308-2783-8	1011
0-8493-9882-7	1018
0-85661-135-2	1018
0-85664-875-2	1026
0-86720-942-9	1015
0-87068-891-X	1011
0-87334-081-7	1011
0-87779-543-6	1012
0-87840-685-9	1011
0-87893-189-9	1015
0-88125-091-0	1011
0-89259-081-5	1011
0-89820-074-1	993
0-89820-076-8	993
0-89820-079-2	993
0-89820-092-X	993
0-89820-137-3	993
0-89820-155-1	1003
0-89820-166-7	987|1003
0-89820-180-2	993|995
0-926412-13-2	1020
0-938027-62-X	1018
0-940228-14-9	1018
0-9630106-0-3	1023
0-9664902-0-7	1020
0-9664902-6-6	1020
0-9788563-0-9	1020
00	982|983|984|996|1004|1006|1009|1010|1016|1028
000	982|984|987|988|993|1001|1004|1006|1007|1009|1010|1012|1017|1018|1020|1021|1028
000006582	1018
00006-0	1018
0000639	1018
00007435-200203000-00007	1020
0001	1018
00011	1021
00016396	984
00020	1021
00022	1021
0003-0090	1018
0003-3472	1018
00033	1021
0004	1018
0004-8038	1018
0005	1021
000539	1028
00055	1021
0005ca	1021
0006-2510	986
0006-3207	1018
0006-5242	1018
0006-8977	1018
00063568	1018
00063659109477089	1018
00066	1021
00077	1021
00084-8	1020
00088	1021
00099	1021
001	1015|1020
0010-5422	1018
0010-7824	1020
001010	1021
00105422	1018
00129615	1018
0012ca	1021
001313	1021
00143820	1018
001515	1021
0015587X	1018
00157	1027
001616	1021
00169-N	1021
001717	1021
0017710	1021
00182702-31-3-423	1020
00184	1018
00191-7	1018
002	1020
002020	1021
0021-8790	1018
0022-0949	1018
0022-0981	1021
0022-3360	1021
002222	1021
002323	1021
0024-4082	1018
00245	1018
0025-326X	1021
00250	1018
002525	1021
00255	1021
00260	1021
00262	1021
0027-8424	1018
00276	1018
0028	1018
0028-0836	1018
0028-1042	1018
00288-3	1020
00293	1018
00299	1021
003	1020|1021
0030-1299	1018
00301299	1018
003030	1021
0031-9120	1021
0031-935X	1018
00313	1021
003232	1021
003434	1021
003577100022139	1021
0036-8075	1018
00368423	1018
003838	1021
004	1020
0040014	1018
00430	1018
004646	1021
004949	1021
005	1020
005050	1021
0059	1018
006	1020|1021
006060	1021
006565	1021
0065Ch7OaGoNSec1a60	1015
006868	1021
00688	1011
007	1020|1021
00700	1021
007070	1021
00785236	1021
008080	1021
00813	1018
0085ca	1021
0089	1018
009	1021
00906-8	1020
0091-9721	1020
0094-8373	1018
01	982|984|986|987|990|994|1000|1001|1004|1005|1010|1011|1018|1020|1028
01-20	1018
01-e	985|1004|1006
0100100	1021
0100ca	1021
0100news	982
0100regionalnews	982
0104104	1021
011	1018
0110110	1021
01165	1020
0117	1021
011802	1018
01272008	1004
0130130	1021
0140140	1021
0141-0768	1015
01495	1018
0160160	1021
0170	1021
0170170	1021
01709	1018
0171171	1021
017296	1010
0195156056	1015
02	982|984|986|991|994|1000|1001|1004|1006|1007|1008|1010|1013|1016|1019|1020|1021
02-01-2009	988
0200	1021
0200200	1021
0201	1021
02010-12-11December	1000
02010-12-18December	1000
02011-01-01January	1000
02011-01-22January	1000
02011-02-19February	1000
02011-02-26February	1000
02011-03-05March	1000
02011-03-19March	1000
02011-04-23April	1000
02011-05-21May	1000
02011-06-25June	1000
02011-07-16July	1000
02011-07-23July	1000
02011-07-30July	1000
02011-08-06August	1000
02012-01-21January	1000
02012-04-07April	1000
02012-04-14April	1000
02012-06-02June	1000
02012-07-07July	1000
02012-07-14July	1000
02012-07-28July	1000
02012-08-04August	1000
02012-08-11August	1000
02012-08-25August	1000
02012-09-01September	1000
02012-09-08September	1000
02012-11-17November	1000
02012-11-24November	1000
02012-12-01December	1000
02012-12-08December	1000
02012-12-22December	1000
02012-12-29December	1000
02013-01-05January	1000
02013-02-09February	1000
02013-02-16February	1000
020246s013lbl	1020
0205	1021
021475	1010
022	993
0220220	1021
0240240	1021
025	1015
0250250	1021
026	1021
0260260	1021
0264-6021	1018
027	1018
0275929841	984
028020-110	985
028020-119	1004|1006
029	1021
03	982|984|994|1000|1001|1005|1006|1013|1018|1026|1028
03000	1020
0300009526	1015
03008-0	1015
030310-browns	984
0307	1018
03115518008618934	1021
0313378487	1009
0315	1018
03193	1018
0320320	1021
03290	1018
033	1020|1026
035	1021
0362-2525	1018
03666	1018
04	982|985|994|1000|1004|1006|1007|1009|1010|1018|1020|1021
040	1021
0400400	1021
040170	1015
0405125623	1015
04053	1018
040809	984
041	1018
04116	1018
0415124107	1015
0420420	1021
04232002Hearing541	1020
0432	1021
0460460	1021
047	1021
05	990|994|997|998|1000|1001|1007|1010|1018|1020|1028
05-10Bing	1010
05-28NewSearchPR	1010
050	1018
0500500	1021
0500ca	1021
052	1021
0523	1018
0541	1018
0550	1018
057	1020
0570570	1021
05enou	1028
06	979|982|990|994|1000|1001|1007|1010|1020|1028
06-02-2013	986
0603715103	1018
0611	1018
063412	1020
0691023646	1015
07	982|987|990|994|1000|1001|1004|1006|1009|1010|1011|1015|1018|1020|1028
0700700	1021
0704516104	1017
07386028	1018
075	1021
0750646365	1015
0750750	1021
076371688X	1015
077925	1020
08	981|982|988|994|1000|1010|1018|1020|1026|1028
080038	1020
0800800	1021
0803276206	1015
0822328437	1020
086	1004
08927014	1018
09	982|988|994|1000|1004|1007|1009|1010|1015|1018|1020|1023|1028
09-063412	1020
090	1020
0900	1021
0900900	1021
0901	1020
0907	1010
0908-8857	1018
09088857	1018
0908908	1021
09100	1009
0952-8369	1018
096	1018
0960028	1018
0962-8452	1018
0986	1018
0CC0Q6AEwAA	1009|1012
0CC4Q6AEwAQ	1012
0CCkQ6AEwAA	1012
0CEEQ6AEwAA	986
0CFQQ6AEwBg	984
0E4DF063-3807-420D-B551-B3D07F7AA84C	1020
0EAFE6F839C80C1E	1009
0EB72D8FDF01B3B7	1004
0EB73E67FAF104FC	1009
0LYxAAAAIBAJ	1009
0Ma	1018
0_sexual-positions-for-baby-making_1812	1020
0b013e31819b6303	1020
0b013e3182723b7d	1020
0b013e3282efdc0b	1020
1	979|980|981|982|983|984|985|986|987|988|989|990|992|993|994|995|996|997|998|999|1000|1001|1003|1004|1005|1006|1007|1008|1009|1010|1011|1012|1013|1014|1015|1016|1017|1018|1019|1020|1021|1022|1023|1024|1025|1026|1027|1028
1's	1006
1-10	1021
1-12	1020
1-15	987
1-16	987
1-18	987
1-19	987
1-2	1018
1-20	1007
1-21	987
1-22	987
1-24	987
1-25	987
1-26	987
1-3	987|990|1012
1-37	987
1-4020-1893-2	1011
1-4184-1070-5	986|989
1-55778-768-9	1012
1-55779-154-6	1011
1-55849-348-4	987
1-57331-473-0	1018
1-58261-840-2	984
1-58341-480-0	984
1-7	1020
1-84200-053-5	1012
1-84720-636-0	1012
1-85383-570-6	1017
1-886363-10-2	1023
1-893554-06-6	1011
1-893554-99-6	1011
1-9	1020
1-904455-17-4	1017
1-904994-10-5	1008
1-Microsoft	1010
10	979|982|983|984|985|986|987|988|989|992|993|994|995|997|998|999|1000|1001|1004|1006|1007|1008|1009|1010|1011|1012|1015|1016|1017|1018|1019|1020|1021|1026|1027|1028
10-02-10	986
10-077925	1020
10-month	1009
10-year	1010
100	979|980|982|985|986|987|988|989|990|991|992|993|994|995|997|998|999|1001|1003|1004|1006|1007|1008|1009|1010|1012|1017|1018|1019|1020|1021|1026|1027
100's	993|994
100-position	989
1000	1010|1016
10000	1020
1001	1020
1002	1015|1018|1020|1021|1028
1003619084	993
1003668840	990
1003694233	987
1003782902	1004
1003850675	987
100571	1017
1006	1018
1007	1018|1020|1021
1007_3-540-31078-9_20-3	1021
10081738	1015
10085262	1018
10088	1018
100K	1010
100th	1026
101	982|1004|1018|1020|1021
101-2	1005
1010	1021
10125	1020
1016	1015|1018|1020|1021
1017	1018|1021
1017974505642	1018
102	982|1004|1009|1018|1020|1021|1026
10202	1017
10205427	1020
1022933320700	1020
1023	1018|1020
1025	1018
1027940	1004
103	982|1004|1018|1020|1021|1027
10362	982
10373249	1018
1038	1015|1016|1017|1018|1020
10381868	1015
10382	1018
103rd	985
104	982|1004|1015|1017|1018|1020|1021
10426616	1021
1046	1018|1021|1027
105	982|992|1004|1018|1020|1021
105-16	1011
10500511	1020
10514169	1020
1053093	982
1055	1020
10559875	1015
1056	1020
1058	1015
106	982|985|989|1004|1018|1020|1021|1027|1028
106005855	1027
10617188	1016
10687826	1018
1069015	1018
1069614	1017
107	982|1004|1018|1020|1021|1026|1027
10701050	1021
1070247	1017
1070302	1013
1071	1018|1021|1027
1073	1015|1017|1018|1021
10757	1017
10758	1017
10761049	1018
108	982|994|1004|1018|1020|1021|1027
1080	1016|1018|1020|1021
1080i	1028
1086	1017|1018|1021
1088	1021
109	982|984|1004|1018|1020|1021
109-week	987
1093	1018|1020|1021
1096-3642	1018|1021
1097	1020
1097-4687	1018
1098	1018|1021
1099	1015
10th	1020|1021
11	980|982|983|984|985|987|989|990|992|993|994|995|999|1000|1001|1004|1006|1007|1008|1009|1010|1011|1012|1013|1014|1015|1016|1017|1018|1019|1020|1021|1026|1027|1028
11-Sep-2008	994
110	982|1004|1012|1014|1017|1018|1019|1020|1021
1101	1015
1101617	1018
1104	1015
1106042	1018
1108841	1018
1108872	1015
111	982|989|1004|1018|1020|1021|1027
1111	1011|1018|1020|1021
1119	1021
112	982|994|1004|1018|1020|1021|1027
112-1	987
1121	1018
1126	1015|1017|1018
1127	1021
1128	1021
1129	1015
113	982|1004|1009|1018|1020|1021
1132	1017
1135590	1018
1136	1020
114	982|1004|1018|1020|1021
1144066	1018
1146	1018
115	982|1017|1018|1020|1021
1155	1028
115855	1020
1159	1018
116	982|1005|1018|1020|1021
1161	1018
1168808	1018
117	982|1004|1018|1020|1021
1171-6	1020
1175	1018
1177550	1018
118	982|1018|1020|1021
11807103	1018
118176	1004
11834802	1017
11847324	1017
1186	1021
11875378	1020
1188	1017
1189	1018
119	982|1018|1020|1021
119-23	1011
11916987	1018
11948196	1018
1196	1018
119602	1020
1197	1018
11QRTPimJIiHnQftycCRAw	1012
11th	982|987
12	981|982|983|984|985|986|987|989|992|993|994|995|997|998|999|1000|1001|1004|1006|1007|1008|1009|1010|1011|1012|1014|1015|1016|1017|1018|1019|1020|1021|1022|1026|1027|1028
12-12-12	1007
12-25	1020
120	982|1010|1018|1020|1021
120028844	992
12026022	1020
12042386	1015
1205	1017
12057784	1020
1206	1018
12064351	987
12065267	1020
1206904	1018
121	982|1018|1020|1021
1213120	1015
1215	1020
1219171	1018
122	982|1018|1020|1021
122-1	987
12286905	1020
1229823	1004
123	982|989|1009|1018|1020|1021
12309198	1020
1237	1017
124	982|1018|1020|1021|1028
12401976	1020
1242	1018
125	982|1011|1017|1018|1019|1020|1021
12540892	1018
12574473	982
1258	1014|1015|1020
126	982|989|1018|1020|1021
1260073	1018
12641836	1018
12668674	1028
127	982|1018|1020
12720	1018
12762415	1020
12799	1018
1279921	1015
128	982|1018|1020|1021|1024|1025
12814783	1018
129	982|1018|1020
12950-billy-joel-adds-to-ob-mix-as-chamber-members-chat	1007
1298	1018
12997834	1020
12th	982|995|1020
13	980|981|982|984|985|986|987|989|993|994|995|1000|1001|1004|1006|1007|1008|1009|1010|1012|1013|1014|1015|1017|1018|1019|1020|1021|1024|1025|1026|1027|1028
130	982|1018|1020|1027
1303185600	1009
1303605	1015
1304610	1021
1306386	1021
1307911	984
1309104	1018
131	982|1009|1018|1020
132	982|987|1017|1018|1020|1021
132388	1009
132439	1018
1326277	1018
1329	1028
133	982|1015|1018|1020
134	982|985|1018|1020|1021
1348	1018|1020
135	982|1015|1018|1020
1350-1351	1016
1350210203	1018
136	982|1018|1020
1361	1028
13625180410001715681	1020
13625189709167463	1020
1365-2427	1021
1365774	1018
1366517	1018
1368131	1018
136847	1010
1368675	1018
1368877	1018
1368983	1018
1369185	1018
1369318	1018
1369464	1018
137	982|989|1018|1020
137-1	987
1371	1018|1021
1375	1018
1376994	1021
1378	1018
138	982|1018|1020
1381	1018
139	982|1017|1018|1020
1395	1018
1397	997|998
13th	1012|1019
14	982|983|984|985|986|987|988|989|992|994|995|999|1000|1001|1004|1006|1007|1008|1009|1010|1012|1015|1016|1017|1018|1019|1020|1021|1023|1026|1027|1028
140	982|1018|1020|1021|1028
1400879	1004
1405111178	1015
141	982|1018|1020|1028
1418093	982
142	982|1018|1020|1028
14258730	1018
1425991	984
1426	1020
14275	1021
143	982|985|1018|1020
14343146	1018
1439	1018
1439786	1018
144	982|1015|1018|1020
1442-8903	1027
1442-9993	1018
145	982|1018|1020
1450	1014
145080076	1015
146	982|1018|1020
1461	1018
1463-5216	1018
1463-5224	1018
1463-6409	1021
1464-7931	1018
14647273	1020
14651858	1020
1467-8365	1018
1467-8519	1011
1469-185X	1021
147	982|1018|1020
1471-2148-10-342	1021
147118907781004859	1020
1474-919X	1018
1474-919x	1018
1475	1020
1479-828X	1020
1479180	1004
148	982|1018|1020|1021
14837	1021
1484	1020
149	982|1015|1016|1018|1020|1027
1490677	987
14th	982|985|987|1026
15	982|984|985|986|987|988|989|991|992|994|997|998|999|1000|1001|1004|1006|1007|1008|1009|1010|1012|1015|1016|1017|1018|1019|1020|1021|1023|1026|1027|1028
15-foot	982
15-position	987
150	982|987|1007|1018|1020
150-position	987
1504	1027
151	982|1018|1020
1510	1009
151st	1007
152	982|1015|1018|1020|1021
1520-1650	1012
15208410	1015
1521007	1018
1522-2152	1018
1523695	1020
1524-4695	1018
1528-2007	1020
152nd	1007
153	982|1018|1020
15313772	1018
1538866	987
15388760	1015
1538888	993
153a	1020
154	982|1018|1020
15424060802064352	1016
15448269	1018
15449817	1020
1545231	1004
15460	992
15495128	1020
155	982|1018|1020|1028
1550	1014
1551113376	1015
1551507	994
1556-7338	999
1557741	1004
156	982|1018|1020|1028
156-1	987
1560291	1018
1563	1014
15653503	1018
15662422	1018
1568927	1018
157	982|989|1015|1018|1020
1574	1018
1574116	985
1575196	1019
15765075	1017
15767304	1018
15780781	1020
15780782	1020
15790833	1015
1579562	1004
158	982|1007|1018|1020|1021
1580	1020
1588030	1019
159	982|1016|1018|1020
15905405	1015
1592	1018|1020
15931279	1018
159509	1004
15976305	1018
15988757	1015
15th	982|1014|1018|1020
16	982|984|985|986|987|988|992|993|994|995|1000|1001|1004|1006|1007|1008|1009|1010|1011|1012|1015|1016|1017|1018|1019|1020|1021|1026|1027|1028
16-19	1020
160	982|1018|1020
1600-0412	1020
1607-1635	1012
1608316106	1020
16084547	1020
161	982|1018|1020
1615	1026
1615349	1004
16162890	1020
162	982|1018|1020
16217748	1018
16246661	1020
16272225	1020
163	982|1018|1020|1021
1634	984
16387257	1020
164	982|1018|1020
1641727	1019
1642	1018|1026
1642-1646	1026
165	982|995|1006|1018|1020
1650	1018
1653499	1000
166	982|1018|1020
166067	1010
1661240	1021
1662	1014
1666	1018|1021
16688436	1018
167	982|995|1018|1020|1021|1027
1675	1004|1018
1676	1018
16777726	1018
168	982|1018|1020
169	982|985|1018|1020
1690512	1018
16908846	1018
16997562	1015
16th	1004|1018|1021|1026
16th-century	980
17	980|981|982|984|985|987|989|990|992|993|994|995|997|998|1000|1001|1002|1004|1006|1007|1008|1009|1010|1011|1012|1013|1015|1016|1017|1018|1019|1020|1021|1024|1025|1026|1027|1028
17-18	1016
170	982|995|1018|1020|1021
17038201	1018
171	981|982|995|1018|1020|1021|1028
17148284	1018
172	982|995|1018|1020|1021
1724	1014
1727	1014
173	982|1018|1020
173-1	987
1735	1015
1736	1015
17363673	1018
17389215	1018
174	982|1018|1020
1741218	1020
1744-7410	1021
1744-9561	1018
175	982|987|995|1018|1020|1021
1750s	1015
17517	992
1758	1018|1021
17581867	1017
176	1018|1020
176-1	987
1760-1820	1026
17609063	1020
17653266	1018
1766	1015
177	982|1018|1020
1770-1912	1012
1771	1015
17773043	1018
178	1018|1020
1781	1014
17823350	1018
1783	1020
1786	1020
17870254	1015
17885460	1020
17894132	1020
179	1018|1020|1021
1791	1014
17911129	1020
1792	1020
1793	1021
1797	1015
1799	1018
17th	1012|1018|1020
18	982|984|985|987|989|992|993|994|995|1000|1001|1003|1004|1006|1007|1008|1009|1010|1011|1012|1015|1016|1017|1018|1019|1020|1021|1022|1026|1027|1028
180	982|1018|1020
1800	1015|1018
1800--1950	1012
1802	1015
1808	1021
1809	1015
181	982|1018|1021
1814	1003
1816	1021
182	985|1015|1018|1020
1820s	1026
18254994	1020
18290476	1004
183	985|1018|1020
18305830	1004
1834003	1018
1836	1027
1837	1027
1838	1015
1839	1015
184	982|1018|1020|1021
1840	1014
1840s	1026
1841	1026
1843	1012
1845	1021
18453234	1020
185	1018
1850	1012|1020
1853	1012
1857	1017
1859	1015
186	1015|1018
1860	1014
1860s	1015
1862	1021|1026
1865	1018
1866	1012|1018
187	1018
1870	1024|1025
18703454	1020
1870s	1020
1875	1012
1878	1012
18784798	1018
1879	1015
188	982|1018|1020|1021
1885	1015|1021
1889	1024|1025
189	995|1018
1890	1012
1891	1023
1892	982
18923389	1020
1894	986|1012|1021
18943	1009
1895	1015
1896	982|986
1898	1012
18S	1021
18th	982|1012|1020
19	982|983|984|985|987|989|993|994|997|998|1000|1001|1004|1006|1007|1009|1010|1012|1015|1016|1017|1018|1019|1020|1021|1022|1027|1028
19-2000	1017
19-year	982
190	1018
1900	1012|1020
1901	984|1014|1015
1902	982|1015|1021
1902-1953	984
1903	982|984|1027
1904	1021
1904143	1017
19041435	1020
1905	1026
1907	1014
19077128	1011
1908	982|1018
1909	986|1012|1021
19095929	1018
191	1018|1020|1028
1910	982|1012|1023
1911	1017|1026
1912	982|1012
1912c	982
1913	982|986
1913-09-02	982
1914	984|1020|1027
1915	982|984|1012
1916	984|1027
1916716	984
1917	984|1012|1017|1018
1918	984|1012|1015|1027
1919	982|1017
1919429	1018
192	995|1004|1018
1920	982|984|1020|1021
1920-1940	1020
1920s	986|1005|1014|1020
1921	982|1020
1921-present	1012
1922	1027
1923	982|1018
1924	982|1027
1925	982|1012|1027
1926	982|987
19264938	1020
1927	984|1011|1018
1928	982|1017|1026
1929	982|1014|1020
1929767	992
193	1018
19305342	1020
1930s	986|1007|1020|1024|1025
1931	982
1932	981|982|1012
1933	982|984|1023
1933-1945	1012
1934	982|1014|1018
1934880	1018
1935	984|1020|1021
1936	982|984|986|989
1937	982|984|1021
1938	982|984|985
1938-07-04	985
1939	984|1024|1025
1939-1945	984
19395	1020
194	1004|1018
1940	984|986|987|989|993|1012|1017|1024|1025
1940-1970	987
1940s	993|1007|1015
1941	982|984|987|993
1941-42	984
1942	982|984|987|993
1942194	1018
1943	982|984|987|993
1944	982|984|987|993
1945	984|987|993|1005
1946	979|980|982|984|987|993|1003
1946-07-29	980
1947	982|984|987|993|1003
1948	982|984|987|993|1003
1949	982|984|987|993|1003|1007|1021
1949-05-09	1007
195	1018|1020|1021
1950	982|984|987|993|1003|1008|1021
1950-01-21	1008
1950-05-01	984
1950-1958	993
1950s	986|993|997|998|1007|1015|1018|1024|1025|1026
1950s-1960s	994
1951	982|984|987|993|1003|1023|1027
1952	982|984|986|987|993|1003|1021
1952c	982
1953	982|984|987|993|1003|1012|1015|1018|1020|1024|1025
1953-03-17	984
1953-2010	1012
1954	982|984|987|993|1003|1018|1024|1025
1954-present	984
1955	982|984|987|993|1003|1018
1955-1956	1003
1955-2002	1003
1955-2008	993
1956	982|983|984|987|993|1003|1007
1956-01-25	983
1956-1957	1003
1956-1995	987
1957	982|984|986|987|988|989|993|1003|1018
1957-1959	1003
1958	982|984|986|987|989|993|994|1003|1021
1958-1969	993
1958-2007	994
1958-2008	994
1958-2009	1004
1958-present	1003
1959	982|984|987|993|994|1003|1004|1011|1018
1959-02-08	984
1959-11-16	987
1959-11-23	987
1959-11-30	987
1959-12-07	987
1959-12-14	987
1959-1960	1003
196	995|1018|1020|1021|1027
1960	982|984|987|993|994|1003|1007|1018|1021|1028
1960-1961	1003
1960s	982|984|987|993|997|998|1007|1011|1020|1024|1025|1026
1961	982|984|986|987|993|994|1003|1009
1961-	1009
1961-06-09	984
1961-08-25	1009
1961-1963	1003
1962	982|984|987|993|994|1003|1021|1027
1963	982|984|986|987|988|989|993|994|1003|1004|1024|1025
1963-1972	1003
1964	982|984|986|987|988|989|993|994|1003|1007|1012|1021
1964-05-23	984
1964c	982
1965	982|984|985|987|993|994|1003|1007|1012|1018|1020|1021
1966	982|984|987|993|994|1003|1018|1020|1024|1025|1026|1027
1966-67	982
1966724	1020
1967	982|984|985|987|993|994|1003|1007|1015|1020|1024|1025
1968	980|981|982|984|987|993|994|1003|1007|1011|1018|1026
1968-07-25	1020
1969	980|981|982|984|987|993|994|1003|1007|1011|1019|1020|1021|1024|1025
1969-02-15	1019
197	1018|1021
1970	980|982|984|985|986|987|993|994|1003|1004|1007|1011|1014|1018|1020|1021
1970s	982|984|985|986|987|989|992|993|994|997|998|1007|1008|1010|1011|1020|1024|1025|1026
1971	980|982|984|985|987|993|994|1003|1007|1011|1012|1017|1018|1028
1971-1972	984
1972	979|980|982|984|985|987|993|994|1003|1007|1008|1012|1017|1018|1020|1027
1972-07-08	985
1972-1984	1003
1973	980|982|984|985|986|987|993|994|999|1003|1004|1007|1014|1015|1018|1024|1025|1026
1973-1990	1012
1973-2006	999
1974	980|982|984|985|987|993|994|1003|1007|1011|1015|1018|1020
1975	979|980|982|984|985|987|993|994|1003|1007|1011|1020|1021|1024|1025|1026
1976	979|980|982|984|985|987|992|993|994|1003|1007|1008|1021|1026
1977	980|982|984|985|987|993|994|1003|1007|1018
1978	980|982|983|984|985|987|993|994|1003|1007|1017|1018|1021
1979	980|982|984|985|987|993|994|1003|1007|1011|1012|1015|1020|1021|1023|1024|1025|1026|1027
19790319	1007
19790319-750-35	1007
198	1015|1018|1028
1980	980|982|984|985|987|993|994|1003|1004|1007|1008|1009|1017|1020|1021|1028
1980's	1004
1980-2001	1028
1980s	980|987|993|994|997|998|1004|1007|1008|1009|1015|1020|1024|1025|1026
1981	980|982|984|985|987|993|994|1003|1004|1007|1008|1011|1015|1018|1020|1021|1022
1981-04-12	1022
1981-09-29	982
1982	979|980|981|982|984|985|987|993|994|1003|1004|1007|1008|1012|1013|1014|1021
1983	980|982|984|987|993|994|1003|1004|1007|1018|1021|1028
1983's	1007
1983-01-02	1004
1984	980|982|984|985|987|993|994|995|1003|1004|1007|1008|1020|1027
1984-1986	984
1985	980|982|984|985|987|993|994|1001|1003|1007|1008|1012|1018|1021|1027
1985-06-29	1001
1985-1991	1003
1986	982|983|984|985|987|989|993|994|995|1003|1004|1007|1008|1009|1011|1012|1017|1018|1020
1986-01-03	984
1987	980|982|984|985|987|993|994|1003|1004|1007|1008|1009|1017|1018|1021|1024|1025
1987c	982
1988	982|983|984|985|986|987|993|994|997|998|1003|1004|1007|1008|1011|1014|1017|1018|1020|1021|1028
1989	980|982|983|984|987|993|994|995|997|998|1003|1004|1007|1008|1009|1011|1018|1019|1021|1027
199	982|987|1018|1021|1027
1990	981|983|984|985|987|989|993|994|995|996|997|998|999|1003|1004|1007|1009|1012|1015|1017|1018|1020|1021|1023
1990PNAS	1015
1990s	980|993|994|995|997|998|1001|1006|1007|1018|1020|1021|1024|1025
1991	980|982|983|984|986|987|989|993|994|995|996|997|998|1003|1004|1007|1009|1018|1020|1021|1028
