'	3481|3487|3488|3492
0-521-82081-2	3487|3488
0-521-83091-5	3487|3488
0-521-83143-1	3487|3488
0-582-36468-X	3484
0-670-50376-2	3487|3488
0-679-31415-6	3481
0-679-45443-8	3487|3488
0-679-72451-6	3481
0-679-72469-9	3481
0-679-75255-2	3481
0-681-45384-2	3479
0-684-82292-X	3487|3488
0-691-01146-X	3487|3488
0-691-01933-9	3487|3488
0-691-12201-6	3487|3488
0-697-01372-3	3490
0-7007-0463-9	3477
0-7007-1301-8	3477
0-7112-2378-5	3479
0-7167-0344-0	3487|3488
0-7167-3136-3	3490
0-7167-3520-2	3490
0-7167-6034-7	3487|3488
0-7204-0064-3	3487|3488
0-7382-0137-5	3487|3488
0-7506-2768-9	3487|3488
0-7535-0242-9	3486
0-7546-7230-1	3481
0-7619-8763-0	3481
0-7627-3109-5	3479
0-7637-1511-5	3490
0-7864-0226-1	3481
0-8014-1319-2	3490
0-8053-4635-X	3482
0-8053-8662-9	3487|3488
0-8053-8732-3	3487|3488
0-8131-9039-8	3479
0-8135-3266-3	3481
0-8153-3218-1	3490
0-8166-3587-0	3481
0-8386-3915-1	3481
0-8442-0726-8	3484
0-8493-7673-4	3478
0-85115-695-9	3477
0-87722-720-9	3481
0-87969-477-7	3490
0-87972-351-3	3481
0-89815-169-4	3479
0-89820-155-1	3483
0-916422-74-7	3478
0-919433-47-2	3478|3479
0-947643-81-8	3478
0-9781358-1-4	3479
0-9825309-9-4	3481
00	3473|3474|3475|3491
000	3473|3474|3475|3477|3479|3482|3485|3491
0000046180	3487|3488
0001-625X	3478
00018737000101171	3487|3488
0002-8207	3484
00020-8	3487|3488
000259995	3484
0003-4916	3487|3488
0004-6361	3487|3488
0006-5269	3478
0006061	3487|3488
0008-5472	3482
001	3475|3487|3488
0010055	3487|3488
0011179	3487|3488
0017-811X	3481
0034-4885	3487|3488
0039-3681	3487|3488
0057	3490
007	3490
008	3482
0080-4630	3487|3488
0085	3479
0086	3482
0087	3478|3479
0097	3484
01	3473|3475|3481|3485|3491
010	3491
0106072	3487|3488
0108040	3487|3488
01409	3490
018	3487|3488
02	3473|3475|3482|3487|3488|3490|3491
02-727	3490
0202055	3487|3488
0204090	3487|3488
025	3491
026	3475
0263-2764	3481
0264-9381	3487|3488
02744-0	3490
03	3480|3483|3491
0301024	3487|3488
0302	3487|3488
0302207	3487|3488
0302209	3487|3488
0303171	3487|3488
0303180	3487|3488
0306214	3487|3488
0309009	3487|3488
0309480	3487|3488
031012	3487|3488
032	3475
0370-2693	3487|3488
04	3473|3474|3476|3484|3490|3491
04-06-04-047	3475
0404018	3487|3488
0405178	3487|3488
0405588	3487|3488
0407116	3487|3488
0409	3479
0411071	3487|3488
0439-0687	3478
0445	3478|3479
048	3487|3488
04810	3475
05	3473|3475|3487|3488|3491
0501041	3487|3488
0502041	3487|3488
0503195	3487|3488
0503203	3487|3488
0504097	3487|3488
0505247	3487|3488
0505266	3487|3488
0506078	3487|3488
0506600	3487|3488
0508016	3487|3488
0509758	3487|3488
051114ta_talk_seabrook	3484
06	3475|3478|3479|3491
06-Engine	3475
0601102	3487|3488
0601275	3487|3488
0602018	3487|3488
0603087	3487|3488
0603449	3487|3488
0606062	3487|3488
0606092	3487|3488
0608210	3487|3488
0609417	3487|3488
063006	3487|3488
064035	3487|3488
0685	3487|3488
0685K	3487|3488
07	3475|3491
0701111	3487|3488
0701146	3487|3488
0701572104	3490
0702219	3487|3488
0703035	3487|3488
0705	3487|3488
070610_genoa_napoli	3491
0707	3487|3488
0709	3487|3488
0711	3487|3488
073	3475
08	3481|3487|3488|3491
0801650	3490
0802	3487|3488
0809	3487|3488
082005	3487|3488
09	3475|3476|3478|3484|3486|3491
0911	3487|3488
09359	3487|3488
0957	3487|3488
0CDQQ6AEwAA	3473
1	3473|3474|3475|3476|3477|3478|3479|3480|3481|3482|3483|3484|3485|3486|3487|3488|3489|3490|3491|3492
1-14	3492
1-2	3487|3488
1-3	3487|3488
1-32	3492
1-4	3487|3488
1-4020-3999-9	3487|3488
1-4039-6283-9	3481
1-56159-268-4	3487|3488
1-58729-627-6	3479
1-84046-182-9	3481
1-85828-247-0	3486
1-85996-228-9	3490
1-884360-01-7	3479
1-9	3477
1-904994-10-5	3483
10	3473|3474|3475|3476|3477|3478|3479|3481|3482|3483|3484|3485|3486|3487|3488|3490|3491|3492
100	3473|3474|3475|3482|3483|3485|3487|3488|3490
1000	3490
100053	3475
1001038	3491
1001038-Di-Vaio-e-leuforia-rossoblu	3491
1002	3475|3487|3488|3490
1002833	3479
10033673	3487|3488
10034329	3487|3488
1006	3484
10062007	3491
1007	3478|3487|3488
101	3475|3477|3478|3479|3484|3487|3488
1010	3477
1011	3475
1015	3487|3488
1015S	3487|3488
1016	3475|3482|3487|3488|3490
1018843001842	3487|3488
102	3475|3476|3477|3487|3488|3492
1023	3487|3488
103	3487|3488
1034	3487|3488|3490
1038	3482|3487|3488|3490
104	3477|3478|3487|3488|3490
1040-7391	3481
1045	3481
105	3477|3481|3487|3488|3491
1051	3487|3488
1053-1072	3492
10549	3476
10587484	3487|3488
105G	3487|3488
106	3477|3487|3488
1062	3487|3488
1062B	3487|3488
1063	3487|3488
1065	3487|3488
1066355	3490
106R	3487|3488
107	3474|3487|3488
1073	3487|3488|3490
1075	3481
108	3475|3479|3487|3488
1080	3487|3488
1082158	3487|3488
1084	3482|3490
1085	3490
1086	3477|3487|3488
1088	3487|3488
109	3475|3479|3487|3488
1093	3490
1098	3482
10f	3487|3488
10th	3479
11	3473|3474|3475|3476|3477|3478|3479|3481|3482|3483|3484|3485|3487|3488|3490|3491
110	3487|3488
1101	3482
1103	3487|3488
1103858973	3487|3488
1106850102203	3485
110ff	3487|3488
111	3477|3487|3488
1110	3475
111017	3487|3488
1111	3487|3488|3490
1115	3475
1116800	3482
1117	3487|3488
1117I	3487|3488
112	3475|3477|3487|3488
1121	3484
1126	3482|3487|3488|3490
1128	3487|3488
113	3477|3487|3488
1132305	3487|3488
1134	3487|3488
1134B	3487|3488
1135	3482
1136483	3473
1137013	3490
114	3487|3488
1141	3482
1142	3487|3488
1143	3487|3488
11442	3491
11443503	3490
1146	3487|3488
115	3475|3483|3487|3488|3490
1158	3482
1159	3484
116	3487|3488
117	3475|3478|3487|3488
117-141	3492
1172	3490
1172043	3482
11780112	3487|3488
11794777	3490
118	3475|3487|3488
11823631	3490
119	3478|3487|3488
11injection	3473
12	3473|3474|3475|3476|3477|3478|3479|3481|3482|3483|3484|3485|3486|3487|3488|3489|3490|3491|3492
12-inch	3474
120	3475|3487|3488
1200	3477
12024D	3487|3488
120397_index_0_m	3487|3488
121	3487|3488
121101	3487|3488
12175808	3490
122	3487|3488
1220990	3478|3479
1226	3482
123	3475|3487|3488
1238	3487|3488
124	3479|3487|3488
1243	3482
1245	3487|3488
1247386	3475
1249	3487|3488
125	3474|3475|3476|3487|3488
1255	3491
126	3475|3487|3488
12610534	3490
12624255	3487|3488
1265	3487|3488
1265S	3487|3488
12689998	3490
1269	3487|3488
126A	3487|3488
127	3475|3487|3488
1279	3477
128	3475|3487|3488|3490
1280	3487|3488
12857181	3487|3488
1289	3475
129	3477|3487|3488
12981234	3490
129952714	3481
129M	3487|3488
12A	3487|3488
12th	3476|3477
13	3473|3474|3475|3476|3477|3478|3479|3481|3482|3484|3485|3487|3488|3489|3490|3491
130	3475|3477|3487|3488|3492
1304	3490
13054692	3490
13063483	3490
131	3478|3487|3488
1316	3477
132	3475|3476|3487|3488
1320400103	3490
133	3478|3487|3488
1330	3477
134	3487|3488
1343	3490
135	3477|3487|3488
1350	3490
1350S	3490
1356127	3482
136	3483|3487|3488
1364-503X	3482
1365-2052	3490
1365-2966	3487|3488
1367-2630	3487|3488
1368	3477
137	3487|3488|3490
1373	3487|3488
1378	3477
138	3475|3487|3488
139	3477|3482|3487|3488
13F	3487|3488
13th	3477
14	3473|3474|3475|3476|3477|3478|3479|3481|3482|3484|3485|3487|3488|3490|3491|3492
140	3487|3488
1404	3490
141	3487|3488
1419120	3476
142	3475|3487|3488
143	3487|3488
1432	3477
14356007	3475
1439	3487|3488
144	3475|3477|3487|3488
145	3475|3477|3478|3487|3488
14508481	3487|3488
1451	3477
1454	3477
1458	3477
146	3487|3488
14628909	3490
1464423	3490
147	3487|3488
148	3487|3488
148307	3487|3488
1485583	3487|3488
148918	3487|3488
149	3479|3487|3488|3490
1494	3490
15	3473|3474|3475|3476|3477|3478|3479|3481|3482|3483|3485|3487|3488|3490|3491|3492
150	3475|3477|3487|3488
1500	3477
1502	3477
15057282	3490
15089661	3487|3488
151	3475|3477|3487|3488|3492
151-67	3492
151174	3487|3488
151L	3487|3488
152	3487|3488|3492
1523	3490
15238286	3475
1527	3477
1529	3482
1529C	3482
153	3477|3487|3488
1530	3477
1531	3477
1532	3487|3488
1532B	3487|3488
1533	3487|3488
153463	3478
1536	3487|3488
154	3475|3477|3487|3488
1544	3490
1548	3477
15496913	3482
15496915	3487|3488
155	3478|3487|3488
15510167	3490
1554	3490
1556	3482
1557	3482
156	3487|3488|3492
156-7	3492
157	3487|3488|3492
158	3487|3488|3492
1587	3477|3487|3488
1587A	3487|3488
15880101	3482
159	3487|3488
1593	3477
15931201	3487|3488
15931216	3487|3488
15931374	3490
1596	3477
1598	3477
15998911	3482
15e	3487|3488
15th	3477
16	3473|3474|3475|3476|3477|3478|3479|3481|3482|3485|3486|3487|3488|3490|3491
16-year	3473
160	3478|3487|3488
1600s	3476
1602	3487|3488
1605	3477
16068158	3487|3488
160B	3487|3488
160T	3487|3488
161	3477|3487|3488
1611	3477
1612	3477
16141064	3482
1618	3477
1619	3487|3488
161B	3487|3488
162	3477|3479|3487|3488
1624	3477
1625	3477
1626	3477
162774b0	3487|3488
163	3473|3477|3487|3488|3492
16344564	3482
163496	3491
1637	3476
164	3487|3488
1644	3477
165	3487|3488|3492
165003	3487|3488
1651	3477
16540631	3482
16543431	3490
16573534	3490
16577160	3487|3488
165809	3478
166	3475|3487|3488
1662	3477
1666069	3487|3488
166H	3487|3488
167	3487|3488
16710414	3490
16724031	3482|3490
16724059	3482
1673	3477
1677	3477
168	3487|3488
1680	3477
1683	3477
1688	3477
168H	3487|3488
169	3487|3488|3490
1692	3477
1693	3477
1696	3477
16973838	3487|3488
16th	3475|3476|3477|3481|3487|3488
17	3473|3474|3475|3476|3477|3478|3479|3481|3482|3484|3485|3487|3488|3490|3491|3492
170	3487|3488
1704	3477
171	3477|3487|3488|3490
171737a0	3490
171964b0	3490
172	3475|3487|3488
1727	3479
173	3487|3488
1730	3477
17317145	3482
17320501	3490
173218594	3481
173574	3487|3488
1737	3477
174	3487|3488
17409186	3490
1742-6596	3487|3488
1744	3477
175	3487|3488|3490
1750	3477
1755	3477
17567988	3482
17569836	3482
175S	3487|3488
176	3481|3487|3488
1763	3478
1764	3477
1768	3477
177	3487|3488
1771	3478
1772	3477|3478
1774	3477
17779917	3487|3488
17779918	3487|3488
178	3477|3487|3488
1784	3477
179	3482|3487|3488
1790	3477
1794	3478
1795	3477
1797	3477
17ff	3487|3488
17th	3475|3476|3477|3487|3488|3491|3492
18	3473|3474|3475|3476|3477|3478|3479|3481|3482|3487|3488|3490|3491
180	3487|3488
1801	3478
1802	3477
18059312	3482
1809	3477
180T	3487|3488
181	3473|3487|3488
181-190	3492
1810	3477
181078409	3481
1813	3477
1814	3475
181708	3487|3488
182	3475|3487|3488
182-187	3475
1821	3477|3478
1822	3477|3482|3490
1822-5047	3481
183	3487|3488
1830	3480
1830s	3480
1832	3479
1839	3477
184	3477|3487|3488
1840	3479
18421348	3487|3488
1844	3477
1845	3477
1848	3480|3482
1849	3477
185	3479|3487|3488
1850	3477
1850s	3477
18516045	3482
1854	3477
18559318	3482
1856	3477
1857	3476
1859	3477|3487|3488|3490
185T	3487|3488
186	3487|3488
1860	3477|3490
1860s	3482
1861	3490
1862	3477
1863	3475
1865	3490
1866	3482
1868	3482
187	3475|3477|3484|3487|3488
1870	3475|3477
1871816	3490
1872	3477
1878	3482
188	3487|3488|3492
1880s	3476
1882	3490
1883	3482
1884	3477|3482|3490
1886	3480
1887835	3490
1889	3478|3482|3490
189	3477|3478|3487|3488
1890	3477
1890s	3476|3480|3490
1891	3477
1892	3477
1893	3491
1896	3491
1897	3491
1898	3491
1899	3491
18R	3487|3488
18th	3477
19	3473|3474|3475|3476|3477|3478|3479|3481|3482|3483|3484|3487|3488|3490|3491
190	3477|3487|3488
1900	3477|3482|3491
1900s	3482
1901	3477|3491
1902	3477|3491
1903	3491
1904	3477|3491
1905	3482|3487|3488|3490|3491
1906	3490|3491
1907	3479|3487|3488|3490|3491
1908	3491
1909	3477|3480|3482|3491
191	3487|3488
1910	3482|3491
1911	3490|3491
1912	3477|3491
1913	3476|3490|3491
1914	3491
1915	3487|3488
1916	3487|3488|3490
19163550905	3487|3488
1916AnP	3487|3488
1916a	3487|3488
1916b	3487|3488
1917	3487|3488
1918	3487|3488
1919	3487|3488|3491|3492
192	3487|3488
1920	3491
1920s	3473|3475|3476|3491|3492
1921	3487|3488|3491
1922	3476|3481|3487|3488|3491
1923	3477|3480|3491
1924	3473|3491
1926	3478|3479|3491
1927	3479|3480|3491
1928	3476|3478|3482|3490|3491
1929	3477|3487|3488|3491
1929PNAS	3487|3488
193	3479|3487|3488
1930	3491
1930s	3473|3475|3476|3491|3492
1931	3491
1932	3479|3491
1933	3491
1934	3476|3480|3491
1934-35	3491
1935	3475|3477|3483|3491
1935-02-12	3483
1936	3478|3480|3491
1937	3491
1938	3476|3491
1939	3487|3488|3491|3492
1939PhRv	3487|3488
194	3477|3487|3488
1940	3489|3491
1940s	3473|3475|3482|3491
1941	3473|3476|3477|3482|3491
1942	3473|3480|3491
1942-1995	3483
1943	3475|3490|3491
1944	3478|3479|3482|3490|3491
1945	3473|3477|3491
1946	3473|3477|3491
1946hoess	3473
1948	3478|3479|3487|3488|3491
1948Natur	3487|3488
1949	3481|3491
195	3487|3488
1950	3491
1950s	3475|3480|3481|3491
1951	3476|3479|3480|3491
1952	3487|3488|3490|3491
1952-2004	3483
1953	3482|3490|3491
1953Natur	3490
1954	3477|3491
1955	3486|3491
1955-2002	3483
1956	3477|3479|3491
1957	3473|3477
1958	3478|3479|3491
1959	3477|3479|3480|3487|3488|3491
1959PhRv	3487|3488
1959PhRvL	3487|3488
195L	3487|3488
196	3487|3488
1960	3473|3476|3480|3483|3487|3488|3491
1960PhRvL	3487|3488
1960s	3480|3483|3484|3491
1961	3477|3483|3487|3488|3491
1961PhRv	3487|3488
1962	3479|3483|3487|3488|3491
1963	3476|3477|3480|3483|3491
1964	3476|3477|3480|3487|3488|3490|3491
1964PhRvL	3487|3488
1964RvMP	3487|3488
1965	3483|3487|3488|3491
1965ApJ	3487|3488
1965PhRvL	3487|3488
1966	3476|3477|3479|3482|3487|3488|3491
1966ApJ	3487|3488
1966Natur	3487|3488
1967	3476|3477|3491
1968	3477|3478|3479|3480|3483|3484|3487|3488|3491|3492
1968PhRvL	3487|3488
1969	3477|3483|3487|3488|3491
1969NCimR	3487|3488
1970	3475|3476|3481|3483|3487|3488|3490|3491
1970-71	3491
1970AdPhy	3487|3488
1970Natur	3490
1970UsFiN	3487|3488
1970s	3475|3476|3483|3491
1971	3483|3487|3488|3491
1971ApJ	3487|3488
1971GReGr	3487|3488
1971PhRvL	3487|3488
1972	3478|3482|3483|3487|3488|3491
1972JMP	3487|3488
1972Natur	3482
1972Sci	3487|3488
1972a	3487|3488
1972b	3487|3488
1973	3475|3481|3487|3488|3491
1973CMaPh	3487|3488
1973PhRvD	3487|3488
1974	3476|3477|3478|3483|3487|3488|3491
1974AnPhy	3487|3488
1974PhRvD	3487|3488
1975	3475|3477|3479|3481|3483|3487|3488|3491|3492
1975ApJ	3487|3488
1975CMaPh	3487|3488
1976	3473|3476|3477|3482|3487|3488
1976PhRvD	3487|3488
1977	3479|3482|3490|3491
1977PNAS	3490
1978	3477|3480|3483|3486|3489|3491
1979	3477|3486|3487|3488|3490|3491|3492
1979JMP	3487|3488
1979Natur	3487|3488
198	3487|3488
1980	3477|3480|3484|3486|3487|3488|3491
1980s	3473|3475|3476|3477|3483|3491
1981	3477|3478|3481|3487|3488|3492
1982	3478|3479|3481|3482|3484|3487|3488|3491
1982a	3484
1982b	3484
1982c	3484
1983	3473|3486|3487|3488|3490|3491
1984	3476|3477|3478|3479|3487|3488|3491|3492
1984RvMP	3487|3488
1985	3477|3479|3487|3488|3490|3491
1985PhLB	3487|3488
1985Sci	3490
1986	3477|3479|3480|3481|3482|3487|3488|3491|3492
1986PhRvL	3487|3488
1987	3475|3476|3479|3482|3487|3488|3491
19871359	3490
1987PhRvD	3487|3488
1987PhRvL	3487|3488
1988	3476|3477|3478|3481|3491
1989	3473|3477|3478|3479|3481|3487|3488|3490
199	3487|3488|3490
1990	3477|3478|3479|3481|3482|3487|3488|3491
1990s	3476|3480|3481|3491
1991	3477|3478|3479|3480|3487|3488|3490|3491
1991Natur	3487|3488
1992	3473|3477|3481|3487|3488|3491|3492
1993	3477|3479|3481|3484|3487|3488|3490|3491
1994	3479|3481|3482|3484|3487|3488|3491|3492
1994ApJ	3487|3488
1994RvMP	3487|3488
1995	3475|3476|3478|3479|3481|3482|3485|3487|3488|3489|3491
1995gr	3487|3488
1995pnac	3487|3488
1996	3473|3475|3477|3481|3482|3483|3487|3488|3491
1996IJMPA	3487|3488
1996Sci	3482
1997	3477|3478|3484|3486|3487|3488|3491
1997GReGr	3487|3488
1997IJTP	3487|3488
1997PhR	3487|3488
1997PhRvD	3487|3488
1997PhRvL	3487|3488
1997hepcbconf	3487|3488
1998	3475|3477|3479|3481|3482|3483|3486|3487|3488|3491
1998ARA	3487|3488
1998a	3487|3488
1998b	3487|3488
1998gr	3487|3488
1999	3473|3477|3481|3482|3483|3484|3487|3488|3490|3491
19990101	3482
1999toc	3487|3488
199H	3487|3488
199N	3487|3488
19th	3473|3475|3476|3477|3481|3483|3492
1B	3487|3488
1D	3487|3488
1E	3487|3488
1_Om_DMU	3478
1st	3477|3483|3490
2	3473|3474|3475|3476|3477|3478|3479|3480|3481|3482|3483|3484|3485|3486|3487|3488|3489|3490|3491|3492
2'-deoxyribose	3482
2-3	3487|3488
2-88449-181-3	3476
2-Dibromoethane	3475
2-Dichloroethane	3475
2-Gast	3479
2-era	3477
2-year-old	3478
20	3473|3474|3475|3476|3477|3478|3479|3481|3482|3484|3487|3488|3490|3491
200	3475|3477|3487|3488|3490
2000	3473|3475|3476|3477|3478|3479|3481|3484|3487|3488|3490|3491
2000ApJ	3487|3488
2000CQGra	3487|3488
2000mmp	3487|3488
2000s	3485|3491
2001	3477|3480|3481|3484|3487|3488|3490|3491|3492
2001ApJ	3487|3488
2001CQGra	3487|3488
2001RPPh	3487|3488
2002	3475|3476|3477|3487|3488|3490|3491|3492
2002Natur	3487|3488
2002PhT	3487|3488
2002Sci	3490
2002gr	3487|3488
2002grg	3487|3488
2003	3475|3477|3478|3479|3481|3482|3483|3487|3488|3490|3491|3492
2003ApJ	3487|3488
2003ApJS	3487|3488
2003CQGra	3487|3488
2003Natur	3487|3488
2003PhRvL	3487|3488
2003Sci	3487|3488
2003gr	3487|3488
2004	3473|3474|3475|3478|3479|3482|3483|3485|3487|3488|3490|3491|3492
200410130	3487|3488
20042491	3487|3488
2004ApJ	3487|3488
2004CQGra	3487|3488
2004GReGr	3487|3488
2004LNP	3487|3488
2004Natur	3482|3487|3488
2004PhRvD	3487|3488
2004PhRvL	3487|3488
2005	3473|3474|3475|3478|3479|3480|3481|3482|3483|3484|3485|3487|3488|3490|3491
2005-01-28	3485
2005-04-21	3482
2005-06	3491
2005-2607	3476
2005-4862	3476
200510173	3487|3488
2005A	3487|3488
2005AnP	3487|3488
2005CQGra	3487|3488
2005JPhCS	3487|3488
2005MNRAS	3487|3488
2005NJPh	3487|3488
2005Natur	3482|3487|3488
2005Sci	3482
2005gr	3487|3488
2005hep	3487|3488
2006	3473|3474|3475|3476|3478|3479|3481|3482|3483|3484|3487|3488|3490|3491
2006-01-31	3487|3488
2006-07	3491
2006-08-15	3484
2006-08-29	3487|3488
2006-09-03	3487|3488
2006-09-12	3487|3488
2006-09-13	3482
200602	3474
20060829045130	3487|3488
20061012225919	3475
20061213184921	3473
2006AIPC	3487|3488
2006AnP	3487|3488
2006ApJ	3487|3488
2006CQGra	3487|3488
2006Natur	3482|3490
2006NewA	3487|3488
2006PhRvD	3487|3488
2006PrPNP	3487|3488
2006Sci	3487|3488
2006a	3487|3488
2006b	3487|3488
2006gr	3487|3488
2006math	3487|3488
2007	3473|3475|3476|3481|3482|3485|3486|3487|3488|3490|3491|3492
2007-02-24	3487|3488
2007-03-01	3476
2007-06-11	3487|3488
2007-06-12	3487|3488
2007-06-13	3487|3488
2007-07-06	3487|3488
2007-07-11	3484
2007-07-20	3487|3488
2007-07-21	3487|3488
2007-07-25	3487|3488
2007-07-30	3487|3488
2007-08-03	3487|3488
2007-08-04	3487|3488
2007-08-05	3487|3488
2007-08-07	3487|3488
2007-08-08	3487|3488
2007-08-19	3487|3488
2007-08-21	3487|3488
2007-08-23	3487|3488
2007-08-28	3487|3488
2007-08-29	3487|3488
2007-11-14	3473
2007-2008	3491
20070301145035	3476
2007ApJS	3487|3488
2007JPSJ	3487|3488
2007LNP	3487|3488
2007PNAS	3490
2007PThPS	3487|3488
2007arXiv0709	3487|3488
2008	3474|3475|3476|3477|3478|3479|3481|3482|3487|3488|3490|3491|3492
2008-02-28	3487|3488
2008-02-29	3487|3488
2008-03-09	3487|3488
2008-03-13	3487|3488
2008-05-05	3487|3488
2008-05-14	3484
20080103021518	3490
2008CQGra	3487|3488
2008GReGr	3487|3488
2008LNP	3487|3488
2008Natur	3487|3488
2008PhRvD	3487|3488
2008RSPTA	3482
2008mgm	3487|3488
2009	3474|3475|3476|3478|3479|3480|3481|3483|3484|3487|3488|3489|3491
2009-08-07	3482
2009-08-09	3485
2009-08-14	3485
2009-10-25	3485
2009-11-25	3473
2009-12-15	3473
2009SSRv	3487|3488
201	3479|3484
2010	3473|3475|3476|3478|3481|3483|3484|3485|3487|3488|3491|3492
2010-01-26	3485
2010-02-07	3479
2010-02-09	3479
2010-05-20	3478
2010-06-07	3478
2010-06-13	3478
2010-06-14	3478
2010-06-20	3478
2010-07-29	3485
2010-07-30	3485
2010-09-24	3478
2010-09-25	3478
2010-2011	3491
2010CEJPh	3487|3488
2011	3473|3475|3481|3482|3483|3484|3485|3487|3488|3491
2011-07-26	3485
2011-07-29	3483
2012	3473|3475|3476|3478|3479|3481|3482|3486|3487|3488|3490|3491|3492
2012-03-25	3483
2012-04-20	3487|3488
2012-04-21	3476
2012-04-23	3487|3488
2012-05-24	3476
2012-08-05	3475
2012-08-17	3485
2012-09-06	3484
2012-13	3491
2013	3473|3474|3475|3476|3477|3480|3481|3482|3483|3484|3485|3487|3488|3489|3490|3491|3492
2013-	3491
2014	3487|3488
2017	3483
2018G	3487|3488
202	3477|3487|3488
203	3487|3488
203G	3487|3488
204	3479|3487|3488
2041B	3487|3488
204F	3487|3488
20521501	3481
2054	3487|3488
2054S	3487|3488
2057	3487|3488
206	3477|3478|3479
208	3481|3484
209	3478
20905133	3481
20992567	3481
20Facts	3475
20Fungorum	3478
20Genoa-Napoli	3491
20Javanicae	3479
20Methodica	3478
20Notation	3490
20S	3487|3488
20Scopoli	3478
20carniolica	3478
20chambers	3473
20destroyed	3473
20dismantled	3473
20et	3479
20florae	3479
20gas	3473
20genera	3479
20or	3473
20plantarum	3479
20quadrifidum	3478
20species	3479
20th	3473|3476|3477|3481
20triplex	3479
20were	3473
21	3473|3474|3475|3476|3477|3478|3479|3480|3481|3482|3483|3487|3488|3490|3491
210L	3487|3488
211	3477|3487|3488
211468a0	3487|3488
212	3477
2135445	3490
214	3487|3488
2146	3487|3488
2147348	3490
214S	3487|3488
215	3477|3490
2152685	3475
2153	3487|3488
216	3478
2161	3490
2169	3490
217	3477
2184805	3490
219-221	3492
2191359	3482
2197	3490
21R	3487|3488
21st	3476|3481
22	3473|3474|3475|3476|3477|3478|3479|3481|3482|3487|3488|3489|3490|3491
22-tetraen-3-one	3479
220	3477|3487|3488|3492
